x_m,y_m
410.6297,313.7187
409.1804,311.1023
407.6906,308.4959
406.1327,305.9061
404.4882,303.3664
402.7380,300.9102
400.8643,298.5695
398.8472,296.3790
396.6690,294.3708
394.3119,292.5794
391.7887,291.0372
389.1180,289.7306
386.3279,288.6465
383.4471,287.7769
380.5031,287.1075
377.5250,286.6305
374.5398,286.3314
371.5709,286.2002
368.5864,286.2358
365.6069,286.4137
362.6309,286.6961
359.6564,287.0464
356.6832,287.4278
353.7087,287.8036
350.7320,288.1350
347.7511,288.3852
344.7659,288.5186
341.7864,288.5186
338.8019,288.3918
335.8188,288.1439
332.8436,287.7747
329.8832,287.2877
326.9441,286.6861
324.0335,285.9722
321.1569,285.1494
318.3221,284.2187
315.5279,283.1779
312.7762,282.0259
310.0664,280.7727
307.3963,279.4284
304.7624,278.0051
302.1619,276.5140
299.5919,274.9650
297.0489,273.3694
294.5307,271.7370
292.0338,270.0802
289.5547,268.4090
287.0805,266.7233
284.6120,265.0275
282.1492,263.3263
279.6892,261.6183
277.2321,259.9081
274.7756,258.1968
272.3185,256.4856
269.8585,254.7776
267.3957,253.0752
264.9286,251.3806
262.4544,249.6938
259.9731,248.0192
257.4883,246.3501
255.0127,244.6666
252.5464,242.9698
250.0906,241.2563
247.6448,239.5283
245.2104,237.7837
242.7880,236.0224
240.3785,234.2443
237.9816,232.4485
235.5983,230.6350
233.2299,228.8036
230.8757,226.9533
228.5370,225.0841
226.2148,223.1960
223.9081,221.2879
221.6135,219.3642
219.3302,217.4272
217.0576,215.4780
214.7956,213.5143
212.5450,211.5395
210.3044,209.5513
208.0743,207.5520
205.8550,205.5405
203.6455,203.5179
201.4453,201.4852
199.2557,199.4414
197.0747,197.3877
194.9036,195.3239
192.7417,193.2512
190.5890,191.1697
188.4427,189.0814
186.2972,186.9921
184.1509,184.9027
182.0053,182.8122
179.8598,180.7218
177.7163,178.6302
175.5729,176.5375
173.4316,174.4437
171.2924,172.3477
169.1554,170.2494
167.0204,168.1479
164.8884,166.0440
162.7591,163.9369
160.6334,161.8275
158.5113,159.7137
156.3934,157.5955
154.2798,155.4727
152.1704,153.3467
150.0632,151.2184
147.9567,149.0890
145.8508,146.9586
143.7450,144.8281
141.6399,142.6976
139.5341,140.5671
137.4276,138.4377
135.3203,136.3083
133.2117,134.1811
131.1016,132.0551
128.9894,129.9313
126.8750,127.8108
124.7579,125.6914
122.6379,123.5754
120.5143,121.4638
118.3872,119.3544
116.2558,117.2506
114.1209,115.1501
111.9831,113.0519
109.8461,110.9536
107.7090,108.8543
105.5734,106.7549
103.4378,104.6544
101.3029,102.5529
99.1687,100.4524
97.0352,98.3497
94.9017,96.2470
92.7696,94.1432
90.6382,92.0394
88.5076,89.9333
86.3776,87.8284
84.2491,85.7213
82.1205,83.6130
79.9941,81.5037
77.8677,79.3943
75.7428,77.2838
73.6192,75.1711
71.4956,73.0584
69.3728,70.9457
67.2492,68.8330
65.1264,66.7203
63.0035,64.6076
60.8814,62.4927
58.7599,60.3788
56.6399,58.2628
54.5206,56.1457
52.4042,54.0263
50.2884,51.9058
48.1748,49.7831
46.0640,47.6593
43.9553,45.5310
41.8495,43.4016
39.7465,41.2689
37.6471,39.1317
35.5505,36.9923
33.4582,34.8496
31.3694,32.7024
29.2856,30.5519
27.2039,28.3970
25.1243,26.2420
23.0462,24.0837
20.9702,21.9243
18.8956,19.7638
16.8224,17.6022
14.7507,15.4383
12.6796,13.2745
10.6093,11.1095
8.5404,8.9434
6.4708,6.7773
4.4026,4.6113
2.3336,2.4452
0.2654,0.2780
0.0000,0.0000
