idx,dist_m,x_m,y_m,elev_m,lat_deg,lon_deg,edge1_lat_deg,edge1_lon_deg,edge2_lat_deg,edge2_lon_deg
7467,22404.0000,2148.0280,1674.2611,550.182,50.35057189,6.97784299,50.35059025,6.97782539,50.35064536,6.97777258
7468,22407.0000,2145.4698,1672.6938,550.195,50.35055775,6.97780708,50.35057616,6.97778946,50.35063144,6.97773654
7469,22410.0000,2142.9101,1671.1276,550.208,50.35054362,6.97777116,50.35056208,6.97775351,50.35061754,6.97770047
7470,22413.0000,2140.3504,1669.5625,550.223,50.35052949,6.97773523,50.35054801,6.97771754,50.35060369,6.97766436
7471,22416.0000,2137.7900,1667.9986,550.237,50.35051538,6.97769929,50.35053395,6.97768157,50.35058984,6.97762824
7472,22419.0000,2135.2289,1666.4368,550.252,50.35050129,6.97766333,50.35051990,6.97764559,50.35057600,6.97759213
7473,22422.0000,2132.6664,1664.8751,550.267,50.35048723,6.97762734,50.35050587,6.97760960,50.35056216,6.97755601
7474,22425.0000,2130.1038,1663.3156,550.283,50.35047320,6.97759132,50.35049184,6.97757359,50.35054831,6.97751990
7475,22428.0000,2127.5399,1661.7572,550.299,50.35045919,6.97755529,50.35047783,6.97753758,50.35053445,6.97748379
7476,22431.0000,2124.9759,1660.1999,550.315,50.35044520,6.97751923,50.35046383,6.97750155,50.35052059,6.97744769
7477,22434.0000,2122.4105,1658.6437,550.331,50.35043124,6.97748315,50.35044984,6.97746552,50.35050672,6.97741159
7478,22437.0000,2119.8451,1657.0887,550.348,50.35041729,6.97744705,50.35043586,6.97742947,50.35049284,6.97737551
7479,22440.0000,2117.2783,1655.5347,550.365,50.35040337,6.97741093,50.35042189,6.97739342,50.35047895,6.97733944
7480,22443.0000,2114.7108,1653.9819,550.381,50.35038946,6.97737480,50.35040793,6.97735735,50.35046505,6.97730338
7481,22446.0000,2112.1433,1652.4302,550.398,50.35037557,6.97733865,50.35039398,6.97732127,50.35045113,6.97726733
7482,22449.0000,2109.5743,1650.8796,550.415,50.35036169,6.97730250,50.35038004,6.97728519,50.35043719,6.97723130
7483,22452.0000,2107.0046,1649.3312,550.432,50.35034782,6.97726633,50.35036611,6.97724909,50.35042323,6.97719529
7484,22455.0000,2104.4350,1647.7829,550.449,50.35033396,6.97723015,50.35035220,6.97721298,50.35040928,6.97715927
7485,22458.0000,2101.8639,1646.2367,550.466,50.35032010,6.97719396,50.35033829,6.97717687,50.35039533,6.97712326
7486,22461.0000,2099.2921,1644.6917,550.482,50.35030626,6.97715777,50.35032440,6.97714074,50.35038139,6.97708724
7487,22464.0000,2096.7195,1643.1477,550.499,50.35029241,6.97712158,50.35031052,6.97710460,50.35036745,6.97705122
7488,22467.0000,2094.1463,1641.6049,550.515,50.35027857,6.97708538,50.35029665,6.97706845,50.35035352,6.97701519
7489,22470.0000,2091.5716,1640.0644,550.531,50.35026474,6.97704918,50.35028279,6.97703229,50.35033959,6.97697916
7490,22473.0000,2088.9970,1638.5238,550.547,50.35025090,6.97701298,50.35026895,6.97699611,50.35032567,6.97694311
7491,22476.0000,2086.4216,1636.9854,550.562,50.35023706,6.97697678,50.35025511,6.97695993,50.35031175,6.97690706
7492,22479.0000,2083.8455,1635.4482,550.578,50.35022323,6.97694058,50.35024129,6.97692374,50.35029784,6.97687101
7493,22482.0000,2081.2680,1633.9120,550.593,50.35020941,6.97690437,50.35022748,6.97688754,50.35028394,6.97683494
7494,22485.0000,2078.6904,1632.3759,550.608,50.35019559,6.97686815,50.35021368,6.97685132,50.35027004,6.97679887
7495,22488.0000,2076.1122,1630.8420,550.624,50.35018178,6.97683193,50.35019988,6.97681510,50.35025615,6.97676279
7496,22491.0000,2073.5333,1629.3092,550.639,50.35016797,6.97679571,50.35018610,6.97677887,50.35024227,6.97672670
7497,22494.0000,2070.9536,1627.7764,550.654,50.35015418,6.97675947,50.35017233,6.97674263,50.35022840,6.97669059
7498,22497.0000,2068.3739,1626.2447,550.669,50.35014039,6.97672323,50.35015856,6.97670638,50.35021455,6.97665447
7499,22500.0000,2065.7928,1624.7142,550.684,50.35012661,6.97668698,50.35014480,6.97667013,50.35020071,6.97661833
7500,22503.0000,2063.2117,1623.1847,550.699,50.35011285,6.97665072,50.35013105,6.97663386,50.35018688,6.97658218
7501,22506.0000,2060.6307,1621.6564,550.714,50.35009910,6.97661445,50.35011731,6.97659759,50.35017306,6.97654602
7502,22509.0000,2058.0481,1620.1280,550.729,50.35008536,6.97657816,50.35010358,6.97656132,50.35015925,6.97650985
7503,22512.0000,2055.4663,1618.6008,550.744,50.35007163,6.97654187,50.35008985,6.97652503,50.35014545,6.97647367
7504,22515.0000,2052.8831,1617.0747,550.758,50.35005789,6.97650559,50.35007613,6.97648875,50.35013165,6.97643749
7505,22518.0000,2050.2999,1615.5486,550.773,50.35004411,6.97646934,50.35006242,6.97645245,50.35011785,6.97640130
7506,22521.0000,2047.7159,1614.0236,550.788,50.35003030,6.97643312,50.35004871,6.97641615,50.35010405,6.97636512
7507,22524.0000,2045.1320,1612.4986,550.803,50.35001647,6.97639693,50.35003501,6.97637984,50.35009025,6.97632893
7508,22527.0000,2042.5480,1610.9747,550.817,50.35000260,6.97636077,50.35002131,6.97634353,50.35007644,6.97629275
7509,22530.0000,2039.9633,1609.4508,550.832,50.34998871,6.97632463,50.35000762,6.97630722,50.35006263,6.97625656
7510,22533.0000,2037.3801,1607.9258,550.847,50.34997481,6.97628852,50.34999393,6.97627090,50.35004879,6.97622036
7511,22536.0000,2034.7961,1606.3997,550.862,50.34996088,6.97625243,50.34998023,6.97623460,50.35003495,6.97618415
7512,22539.0000,2032.2129,1604.8748,550.876,50.34994693,6.97621636,50.34996652,6.97619829,50.35002111,6.97614795
7513,22542.0000,2029.6303,1603.3475,550.891,50.34993297,6.97618030,50.34995282,6.97616199,50.35000726,6.97611175
7514,22545.0000,2027.0478,1601.8203,550.906,50.34991900,6.97614426,50.34993910,6.97612570,50.34999341,6.97607554
7515,22548.0000,2024.4660,1600.2920,550.921,50.34990501,6.97610823,50.34992538,6.97608941,50.34997956,6.97603934
7516,22551.0000,2021.8849,1598.7626,550.935,50.34989102,6.97607221,50.34991165,6.97605313,50.34996570,6.97600313
7517,22554.0000,2019.3045,1597.2320,550.950,50.34987701,6.97603620,50.34989791,6.97601686,50.34995184,6.97596692
7518,22557.0000,2016.7240,1595.7004,550.965,50.34986301,6.97600020,50.34988416,6.97598060,50.34993799,6.97593071
7519,22560.0000,2014.1451,1594.1676,550.980,50.34984900,6.97596420,50.34987040,6.97594434,50.34992413,6.97589450
7520,22563.0000,2011.5668,1592.6326,550.995,50.34983499,6.97592820,50.34985663,6.97590810,50.34991027,6.97585828
7521,22566.0000,2008.9892,1591.0976,551.010,50.34982099,6.97589219,50.34984284,6.97587187,50.34989641,6.97582206
7522,22569.0000,2006.4124,1589.5604,551.025,50.34980701,6.97585617,50.34982905,6.97583565,50.34988255,6.97578584
7523,22572.0000,2003.8369,1588.0221,551.039,50.34979304,6.97582014,50.34981524,6.97579944,50.34986870,6.97574961
7524,22575.0000,2001.2622,1586.4816,551.054,50.34977908,6.97578410,50.34980142,6.97576325,50.34985484,6.97571338
7525,22578.0000,1998.6882,1584.9399,551.070,50.34976513,6.97574805,50.34978758,6.97572707,50.34984097,6.97567715
7526,22581.0000,1996.1156,1583.3960,551.085,50.34975119,6.97571200,50.34977373,6.97569090,50.34982710,6.97564093
7527,22584.0000,1993.5438,1581.8499,551.100,50.34973726,6.97567594,50.34975986,6.97565475,50.34981321,6.97560472
7528,22587.0000,1990.9733,1580.3027,551.115,50.34972334,6.97563988,50.34974597,6.97561861,50.34979931,6.97556851
7529,22590.0000,1988.4043,1578.7533,551.130,50.34970943,6.97560381,50.34973207,6.97558249,50.34978541,6.97553230
7530,22593.0000,1985.8367,1577.2016,551.145,50.34969552,6.97556773,50.34971815,6.97554639,50.34977150,6.97549609
7531,22596.0000,1983.2698,1575.6477,551.161,50.34968161,6.97553165,50.34970421,6.97551031,50.34975760,6.97545988
7532,22599.0000,1980.7050,1574.0916,551.176,50.34966771,6.97549557,50.34969025,6.97547424,50.34974369,6.97542367
7533,22602.0000,1978.1410,1572.5333,551.192,50.34965382,6.97545949,50.34967627,6.97543820,50.34972979,6.97538744
7534,22605.0000,1975.5776,1570.9739,551.207,50.34963992,6.97542340,50.34966227,6.97540217,50.34971590,6.97535123
7535,22608.0000,1973.0150,1569.4133,551.223,50.34962603,6.97538729,50.34964826,6.97536615,50.34970203,6.97531505
7536,22611.0000,1970.4531,1567.8528,551.238,50.34961213,6.97535118,50.34963424,6.97533014,50.34968817,6.97527885
7537,22614.0000,1967.8912,1566.2911,551.254,50.34959823,6.97531507,50.34962022,6.97529414,50.34967433,6.97524264
7538,22617.0000,1965.3300,1564.7284,551.270,50.34958435,6.97527894,50.34960619,6.97525814,50.34966050,6.97520642
7539,22620.0000,1962.7688,1563.1656,551.286,50.34957046,6.97524282,50.34959215,6.97522215,50.34964666,6.97517020
7540,22623.0000,1960.2083,1561.6017,551.302,50.34955659,6.97520668,50.34957811,6.97518616,50.34963282,6.97513400
7541,22626.0000,1957.6478,1560.0378,551.318,50.34954272,6.97517054,50.34956406,6.97515018,50.34961896,6.97509781
7542,22629.0000,1955.0880,1558.4728,551.334,50.34952885,6.97513439,50.34955001,6.97511420,50.34960510,6.97506163
7543,22632.0000,1952.5282,1556.9079,551.350,50.34951499,6.97509824,50.34953595,6.97507823,50.34959122,6.97502547
7544,22635.0000,1949.9691,1555.3429,551.367,50.34950113,6.97506209,50.34952189,6.97504226,50.34957734,6.97498931
7545,22638.0000,1947.4093,1553.7768,551.382,50.34948728,6.97502592,50.34950783,6.97500630,50.34956344,6.97495317
7546,22641.0000,1944.8502,1552.2107,551.398,50.34947343,6.97498976,50.34949376,6.97497033,50.34954954,6.97491703
7547,22644.0000,1942.2912,1550.6446,551.414,50.34945958,6.97495359,50.34947969,6.97493437,50.34953563,6.97488091
7548,22647.0000,1939.7321,1549.0785,551.430,50.34944574,6.97491741,50.34946562,6.97489841,50.34952171,6.97484479
7549,22650.0000,1937.1737,1547.5113,551.446,50.34943190,6.97488124,50.34945155,6.97486245,50.34950779,6.97480868
7550,22653.0000,1934.6146,1545.9452,551.462,50.34941806,6.97484506,50.34943747,6.97482650,50.34949386,6.97477258
7551,22656.0000,1932.0555,1544.3780,551.477,50.34940422,6.97480888,50.34942340,6.97479054,50.34947992,6.97473649
7552,22659.0000,1929.4971,1542.8119,551.493,50.34939039,6.97477269,50.34940932,6.97475458,50.34946598,6.97470041
7553,22662.0000,1926.9380,1541.2447,551.509,50.34937655,6.97473650,50.34939525,6.97471863,50.34945204,6.97466433
7554,22665.0000,1924.3790,1539.6786,551.524,50.34936272,6.97470032,50.34938117,6.97468267,50.34943810,6.97462825
7555,22668.0000,1921.8199,1538.1126,551.540,50.34934888,6.97466414,50.34936710,6.97464671,50.34942416,6.97459217
7556,22671.0000,1919.2608,1536.5465,551.555,50.34933504,6.97462795,50.34935303,6.97461075,50.34941022,6.97455609
7557,22674.0000,1916.7017,1534.9804,551.571,50.34932119,6.97459177,50.34933896,6.97457479,50.34939629,6.97452001
7558,22677.0000,1914.1418,1533.4154,551.586,50.34930735,6.97455559,50.34932489,6.97453883,50.34938237,6.97448392
7559,22680.0000,1911.5813,1531.8516,551.601,50.34929350,6.97451940,50.34931083,6.97450286,50.34936847,6.97444784
7560,22683.0000,1909.0201,1530.2899,551.617,50.34927965,6.97448321,50.34929678,6.97446688,50.34935459,6.97441178
7561,22686.0000,1906.4574,1528.7294,551.632,50.34926579,6.97444702,50.34928275,6.97443089,50.34934072,6.97437571
7562,22689.0000,1903.8940,1527.1700,551.647,50.34925194,6.97441084,50.34926873,6.97439488,50.34932686,6.97433962
7563,22692.0000,1901.3299,1525.6117,551.662,50.34923808,6.97437466,50.34925472,6.97435886,50.34931302,6.97430351
7564,22695.0000,1898.7644,1524.0557,551.678,50.34922422,6.97433847,50.34924072,6.97432283,50.34929919,6.97426739
7565,22698.0000,1896.1989,1522.5007,551.693,50.34921036,6.97430230,50.34922674,6.97428678,50.34928539,6.97423124
7566,22701.0000,1893.6327,1520.9469,551.708,50.34919650,6.97426612,50.34921277,6.97425073,50.34927160,6.97419508
7567,22704.0000,1891.0650,1519.3941,551.723,50.34918264,6.97422995,50.34919881,6.97421467,50.34925781,6.97415891
7568,22707.0000,1888.4973,1517.8425,551.738,50.34916878,6.97419377,50.34918486,6.97417859,50.34924401,6.97412275
7569,22710.0000,1885.9290,1516.2920,551.753,50.34915491,6.97415761,50.34917092,6.97414251,50.34923019,6.97408660
7570,22713.0000,1883.3592,1514.7426,551.768,50.34914105,6.97412144,50.34915699,6.97410642,50.34921637,6.97405045
7571,22716.0000,1880.7901,1513.1933,551.783,50.34912718,6.97408527,50.34914307,6.97407031,50.34920254,6.97401431
7572,22719.0000,1878.2196,1511.6461,551.797,50.34911332,6.97404911,50.34912915,6.97403421,50.34918869,6.97397818
7573,22722.0000,1875.6490,1510.0989,551.812,50.34909945,6.97401294,50.34911525,6.97399809,50.34917484,6.97394206
7574,22725.0000,1873.0778,1508.5518,551.827,50.34908559,6.97397677,50.34910135,6.97396197,50.34916097,6.97390594
7575,22728.0000,1870.5066,1507.0057,551.842,50.34907173,6.97394061,50.34908745,6.97392584,50.34914709,6.97386984
7576,22731.0000,1867.9346,1505.4608,551.857,50.34905787,6.97390444,50.34907356,6.97388971,50.34913319,6.97383374
7577,22734.0000,1865.3627,1503.9159,551.871,50.34904402,6.97386826,50.34905968,6.97385357,50.34911929,6.97379765
7578,22737.0000,1862.7900,1502.3721,551.886,50.34903017,6.97383209,50.34904580,6.97381743,50.34910537,6.97376157
7579,22740.0000,1860.2173,1500.8283,551.901,50.34901633,6.97379591,50.34903193,6.97378128,50.34909144,6.97372550
7580,22743.0000,1857.6447,1499.2844,551.916,50.34900249,6.97375972,50.34901806,6.97374513,50.34907749,6.97368944
7581,22746.0000,1855.0720,1497.7406,551.930,50.34898866,6.97372353,50.34900419,6.97370898,50.34906353,6.97365338
7582,22749.0000,1852.4986,1496.1979,551.945,50.34897483,6.97368734,50.34899032,6.97367283,50.34904957,6.97361733
7583,22752.0000,1849.9252,1494.6552,551.960,50.34896102,6.97365113,50.34897646,6.97363667,50.34903560,6.97358128
7584,22755.0000,1847.3526,1493.1125,551.974,50.34894721,6.97361492,50.34896260,6.97360051,50.34902163,6.97354523
7585,22758.0000,1844.7792,1491.5698,551.989,50.34893341,6.97357871,50.34894874,6.97356436,50.34900767,6.97350918
7586,22761.0000,1842.2051,1490.0272,552.004,50.34891961,6.97354249,50.34893488,6.97352820,50.34899370,6.97347313
7587,22764.0000,1839.6317,1488.4856,552.018,50.34890579,6.97350629,50.34892102,6.97349203,50.34897974,6.97343708
7588,22767.0000,1837.0576,1486.9429,552.033,50.34889194,6.97347012,50.34890717,6.97345587,50.34896578,6.97340102
7589,22770.0000,1834.4842,1485.4013,552.048,50.34887807,6.97343397,50.34889331,6.97341970,50.34895183,6.97336495
7590,22773.0000,1831.9101,1483.8597,552.063,50.34886418,6.97339784,50.34887946,6.97338354,50.34893789,6.97332888
7591,22776.0000,1829.3360,1482.3182,552.079,50.34885026,6.97336173,50.34886561,6.97334737,50.34892396,6.97329279
7592,22779.0000,1826.7619,1480.7777,552.095,50.34883632,6.97332564,50.34885176,6.97331120,50.34891005,6.97325669
7593,22782.0000,1824.1878,1479.2361,552.112,50.34882235,6.97328958,50.34883792,6.97327503,50.34889616,6.97322057
7594,22785.0000,1821.6129,1477.6946,552.129,50.34880837,6.97325353,50.34882407,6.97323886,50.34888228,6.97318443
7595,22788.0000,1819.0388,1476.1541,552.146,50.34879437,6.97321751,50.34881022,6.97320268,50.34886840,6.97314829
7596,22791.0000,1816.4640,1474.6137,552.163,50.34878034,6.97318150,50.34879638,6.97316651,50.34885453,6.97311215
7597,22794.0000,1813.8899,1473.0732,552.180,50.34876629,6.97314551,50.34878254,6.97313033,50.34884065,6.97307602
7598,22797.0000,1811.3151,1471.5317,552.197,50.34875223,6.97310955,50.34876870,6.97309416,50.34882676,6.97303989
7599,22800.0000,1808.7402,1469.9912,552.214,50.34873814,6.97307360,50.34875485,6.97305798,50.34881287,6.97300376
7600,22803.0000,1806.1654,1468.4508,552.229,50.34872404,6.97303766,50.34874101,6.97302180,50.34879896,6.97296765
7601,22806.0000,1803.5913,1466.9103,552.244,50.34870992,6.97300175,50.34872717,6.97298562,50.34878505,6.97293154
7602,22809.0000,1801.0164,1465.3699,552.259,50.34869578,6.97296585,50.34871333,6.97294945,50.34877112,6.97289545
7603,22812.0000,1798.4416,1463.8294,552.272,50.34868164,6.97292995,50.34869949,6.97291327,50.34875717,6.97285937
7604,22815.0000,1795.8668,1462.2901,552.284,50.34866749,6.97289407,50.34868565,6.97287709,50.34874321,6.97282331
7605,22818.0000,1793.2919,1460.7496,552.295,50.34865333,6.97285818,50.34867182,6.97284091,50.34872923,6.97278727
7606,22821.0000,1790.7171,1459.2092,552.306,50.34863917,6.97282230,50.34865798,6.97280473,50.34871522,6.97275125
7607,22824.0000,1788.1422,1457.6687,552.318,50.34862501,6.97278643,50.34864414,6.97276855,50.34870119,6.97271525
7608,22827.0000,1785.5681,1456.1283,552.331,50.34861084,6.97275056,50.34863030,6.97273237,50.34868713,6.97267927
7609,22830.0000,1782.9932,1454.5878,552.345,50.34859667,6.97271469,50.34861646,6.97269620,50.34867303,6.97264333
7610,22833.0000,1780.4191,1453.0463,552.359,50.34858249,6.97267884,50.34860262,6.97266002,50.34865889,6.97260740
7611,22836.0000,1777.8457,1451.5036,552.374,50.34856831,6.97264299,50.34858877,6.97262385,50.34864471,6.97257151
7612,22839.0000,1775.2723,1449.9610,552.389,50.34855413,6.97260715,50.34857491,6.97258769,50.34863051,6.97253564
7613,22842.0000,1772.6995,1448.4172,552.404,50.34853994,6.97257131,50.34856105,6.97255153,50.34861627,6.97249980
7614,22845.0000,1770.1268,1446.8734,552.420,50.34852574,6.97253547,50.34854718,6.97251538,50.34860202,6.97246398
7615,22848.0000,1767.5548,1445.3274,552.435,50.34851154,6.97249965,50.34853331,6.97247923,50.34858774,6.97242818
7616,22851.0000,1764.9835,1443.7825,552.445,50.34849734,6.97246382,50.34851942,6.97244309,50.34857345,6.97239239
7617,22854.0000,1762.4122,1442.2354,552.454,50.34848313,6.97242801,50.34850554,6.97240696,50.34855914,6.97235662
7618,22857.0000,1759.8416,1440.6894,552.468,50.34846891,6.97239219,50.34849164,6.97237083,50.34854483,6.97232086
7619,22860.0000,1757.2710,1439.1412,552.484,50.34845470,6.97235638,50.34847775,6.97233471,50.34853051,6.97228510
7620,22863.0000,1754.7012,1437.5930,552.498,50.34844048,6.97232057,50.34846384,6.97229859,50.34851619,6.97224934
7621,22866.0000,1752.1320,1436.0436,552.504,50.34842628,6.97228475,50.34844993,6.97226248,50.34850188,6.97221359
7622,22869.0000,1749.5628,1434.4943,552.507,50.34841207,6.97224892,50.34843601,6.97222638,50.34848756,6.97217782
7623,22872.0000,1746.9936,1432.9438,552.521,50.34839788,6.97221309,50.34842209,6.97219028,50.34847328,6.97214204
7624,22875.0000,1744.4252,1431.3935,552.555,50.34838369,6.97217725,50.34840816,6.97215418,50.34845903,6.97210621
7625,22878.0000,1741.8575,1429.8420,552.592,50.34836951,6.97214141,50.34839423,6.97211809,50.34844481,6.97207037
7626,22881.0000,1739.2897,1428.2894,552.626,50.34835534,6.97210556,50.34838029,6.97208201,50.34843062,6.97203450
7627,22884.0000,1736.7227,1426.7369,552.660,50.34834117,6.97206970,50.34836634,6.97204593,50.34841645,6.97199860
7628,22887.0000,1734.1556,1425.1831,552.692,50.34832701,6.97203384,50.34835239,6.97200986,50.34840230,6.97196270
7629,22890.0000,1731.5893,1423.6294,552.723,50.34831286,6.97199797,50.34833843,6.97197379,50.34838816,6.97192677
7630,22893.0000,1729.0230,1422.0746,552.753,50.34829872,6.97196208,50.34832447,6.97193773,50.34837403,6.97189084
7631,22896.0000,1726.4574,1420.5198,552.783,50.34828459,6.97192619,50.34831050,6.97190167,50.34835991,6.97185490
7632,22899.0000,1723.8917,1418.9639,552.812,50.34827048,6.97189029,50.34829653,6.97186562,50.34834579,6.97181896
7633,22902.0000,1721.3268,1417.4068,552.841,50.34825637,6.97185438,50.34828255,6.97182957,50.34833168,6.97178302
7634,22905.0000,1718.7619,1415.8498,552.871,50.34824227,6.97181846,50.34826856,6.97179353,50.34831755,6.97174708
7635,22908.0000,1716.1977,1414.2928,552.901,50.34822818,6.97178252,50.34825457,6.97175749,50.34830343,6.97171116
7636,22911.0000,1713.6328,1412.7357,552.932,50.34821410,6.97174657,50.34824058,6.97172146,50.34828929,6.97167525
7637,22914.0000,1711.0686,1411.1776,552.964,50.34820002,6.97171062,50.34822659,6.97168542,50.34827515,6.97163936
